unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PROF,N1-3,WORLD,EL	: 	182527 	225071 	199181 	248697 	176343 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,ES	5981502 	6441426 	5335599 b	5614787 	6519998 	7345893 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,EU27	: 	: 	84988631 e	91276829 e	98283620 e	110677094 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,EU28	: 	: 	85632003 e	92405037 e	99271704 e	111732636 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,FI	4630425 	4697190 	4223679 	4550071 	4771173 	5089543 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,FR	18227203 	11494206 	11571637 	14237347 	14759430 	14926395 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,HR	474003 	555104 	652883 	1083418 	985158 	1053301 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,HU	525615 	503459 	624910 	594351 	599677 	629079 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,IE	884328 	930822 	917921 	780036 	743304 	641506 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,IT	3960953 	5016894 	5044706 	6372885 b	4680232 	7618243 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,LT	517445 	516919 	507899 	489392 	458931 	437267 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,LU	: 	153630 	191145 	224961 	201866 	198846 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,LV	: 	162417 	184553 	169373 	261101 	260219 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,MT	73785 	50328 	40904 	39104 b	32867 	31697 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,NL	2722318 	1821952 	1882103 	1585358 	1657795 	1812014 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,NO	3954540 	3477716 	3737578 	4326664 	3162569 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,PL	1684328 	1464671 	1257603 	1225253 b	3398471 	4503466 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,PT	1077322 	1122442 	1092998 	1088746 	742037 	842464 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,RO	143432 	145729 	153871 	101358 	89161 	36584 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,SE	: 	6401102 	4310618 	5808439 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,SI	411543 	349948 	385061 	380575 	312911 	342174 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,SK	1540700 	1179301 u	1111820 u	1120030 u	869319 bu	932965 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N1-3,WORLD,UK	: 	: 	: 	: 	17730368 	18535181 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,AT	1745341 	1963408 	1890051 	1902850 	2047765 	1946662 	: 	: 	: 	: 	: 	2231591 	: 	1774528 	2156154 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,BE	110763 b	110125 	113737 	51296 	78641 	293209 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,BG	133950 	114008 	108743 	158118 	153968 	100860 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,CH	: 	391094 	476113 	213126 u	406983 u	428434 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,CY	: c	15504 u	21879 u	25204 u	40049 	33674 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,CZ	883432 	984055 	676473 	845229 	1194620 	893577 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,DE	29466106 	31904002 	28635460 	30160866 	30305208 	34718357 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,DK	: 	1287671 	1548637 	969083 	1374180 b	969317 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1309200 	1392400 	: 	1652000 	1547900 	: 	: 
NR,PROF,N_GE1,DOM,EA	: 	: 	: 	70502586 e	71875535 e	82292550 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,EE	406334 	427032 	321728 	316273 	177207 	157109 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,EL	: 	282304 	269659 	281641 	298451 	249327 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,ES	6405436 	7173973 	5625466 b	7361234 	9055320 	11147055 	: 	: 	: 	: 	: 	18034157 	19268310 	2835513 	3009088 	3201505 	3571163 	2321076 	3777799 	1561845 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,EU27	: 	: 	82461323 e	92706195 e	98937665 e	110960275 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,EU28	: 	: 	82877855 e	93493211 e	99812521 e	111905202 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,FI	3778759 	3861265 	3434651 	3636104 	3951724 	4143570 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,FR	20660255 	13830900 	13421763 	17189920 	18211943 	18861833 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5129000 	5930000 	7043000 	6703000 	: 	: 	: 
NR,PROF,N_GE1,DOM,HR	424228 	380134 	451891 	786671 	874177 	944814 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,HU	243848 	220726 	326260 	325714 	303029 	452281 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,IE	424827 	425968 	398507 	388299 	334419 	315703 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	797000 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,IT	4218240 	5118133 	5356391 	6293728 b	4338391 	7483570 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,LT	323293 	336730 	341538 	332975 	317211 	310796 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,LV	: 	52251 u	87179 u	84990 u	141623 	160369 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,MT	7726 	6300 u	3061 u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,NL	1161413 	1028538 	965546 	847289 	1043986 	1113705 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,NO	3718258 	2946481 	3105608 	3797126 	2635553 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,PL	1668853 	1463518 	1275761 	1261801 b	3534966 	4402250 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,PT	1038666 	1159510 	1177255 	1031483 	947240 	824653 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,RO	623201 	532313 	672788 	525346 	498687 	411512 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,SE	: 	6698255 	4383460 	5948159 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,SI	92238 	100613 	81219 	92992 	102362 	89711 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,SK	919818 	903568 u	858103 u	: u	926568 bu	894710 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,UK	: 	: 	: 	: 	17664937 	18869106 	: 	: 	: 	: 	: 	: 	: 	: 	22335000 	19500000 	22700000 	23500000 	17300000 	13800000 	15500000 	: 	: 	: 
NR,PROF,N_GE1,OUT,AT	1738484 	1914776 	1917812 	2226590 	2113572 	1973910 	: 	: 	: 	: 	: 	2357165 	: 	1573530 	1763796 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,BE	1140165 b	1305277 	971598 	912969 	1039954 	1902297 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,BG	61620 u	55208 u	47705 u	37080 u	69088 	51582 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,CH	: 	887842 	849020 	991478 	780916 	1432409 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,CY	274489 	239795 	192943 	199393 	192621 	227523 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,CZ	518104 	474775 	411376 	405361 	477283 	558537 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,DE	11814859 	10248656 	9157194 	9560219 	11050172 	13039638 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,DK	: 	1168464 	1623152 	1137420 	1136372 b	1751367 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1298600 	1169400 	: 	1235000 	1436800 	: 	: 
NR,PROF,N_GE1,OUT,EA	: 	: 	: 	25026174 e	25447999 e	29538447 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,EE	318893 	422745 	338931 	395604 	272355 	236870 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,EL	: 	83947 	92777 	81107 	123212 	59506 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,ES	1570931 	1581329 	1404632 b	1622424 	1747962 	1898489 	: 	: 	: 	: 	: 	1880939 	2334481 	340616 	402887 	389155 	443468 	342895 	330344 	613027 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,EU27	: 	: 	32386725 e	33363244 e	36316013 e	42334812 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,EU28	: 	: 	32932737 e	34165616 e	36888858 e	42845100 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,FI	1757112 	1885234 	1656946 	1698173 	1579818 	1950616 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,FR	3941000 	2565847 	2624262 	3166888 	3135770 	2978566 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1455000 	1545000 	1984000 	1622000 	: 	: 	: 
NR,PROF,N_GE1,OUT,HR	417800 	403460 	511790 	736939 	567833 	507424 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,HU	450204 	489213 	470035 	431488 	443321 	483285 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,IE	751826 	888185 	764601 	691056 	623715 	539623 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	217000 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,IT	1408016 	1638675 	1537192 	1817832 b	1248744 	2174622 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,LT	448234 	412670 	385231 	364387 	338338 	320334 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,LU	: 	194683 	250156 	299608 	272701 	268421 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	175000 	157000 	168000 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,LV	: 	195694 	154408 	165140 	280333 	280598 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,MT	110951 	77584 	79002 	72618 b	63306 	58833 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,NL	2384023 	1377272 	1416076 	1231765 	1093358 	1148991 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,NO	1175384 	1468261 	1533002 	1709804 	1364869 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,PL	1064727 	874714 	800549 	766881 b	1577078 	2462096 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,PT	409898 	395764 	436280 	421052 	334741 	379530 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,RO	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,SE	: 	635564 	576579 	793971 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,SI	445000 	416713 	437893 	392699 	317985 	394995 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,SK	728631 u	: u	529805 u	: u	234891 bu	302384 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,UK	: 	: 	: 	: 	5850523 	6086229 	: 	: 	: 	: 	: 	: 	: 	: 	7756000 	13400000 	7500000 	8500000 	4900000 	3800000 	4500000 	: 	: 	: 
NR,PROF,N_GE1,WORLD,AT	3483825 	3878184 	3807863 	4129440 	4161337 	3920572 	: 	: 	: 	: 	: 	4588756 	: 	3348058 	3919950 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,BE	1250928 b	1415402 	1085336 	964265 	1118595 	2195506 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,BG	195570 	169216 	156447 	195198 	223055 	152442 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,CH	: 	1278936 	1325133 	1204604 	1187899 	1860843 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,CY	283878 	255299 	214821 	224598 	232670 	261196 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,CZ	1401536 	1458830 	1087849 	1250590 	1671902 	1452114 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,DE	41280965 	42152657 	37792654 	39721086 	41355380 	47757995 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,DK	: 	2456135 	3171789 	2106503 	2510552 b	2720684 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2607900 	2561900 	: 	2887000 	2984800 	: 	: 
NR,PROF,N_GE1,WORLD,EA	: 	: 	: 	95528760 e	97323534 e	111830997 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,EE	725228 	849777 	660659 	711876 	449562 	393980 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,EL	: 	366251 	362436 	362747 	421663 	308833 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,ES	7976367 	8755302 	7030098 b	8983658 	10803281 	13045545 	: 	: 	: 	: 	: 	19915097 	21602790 	3176129 	3411976 	3590660 	4014631 	2663971 	4108144 	2174872 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,EU27	: 	: 	114848048 e	126069439 e	135253678 e	153295087 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,EU28	: 	: 	115810592 e	127658828 e	136701378 e	154750302 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,FI	5535870 	5746499 	5091597 	5334276 	5531542 	6094186 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3700000 	: 	: 	: 
NR,PROF,N_GE1,WORLD,FR	24601255 	16396747 	16046025 	20356808 	21347713 	21840398 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6586000 	7475000 	9028000 	8323000 	: 	: 	: 
NR,PROF,N_GE1,WORLD,HR	842028 	783594 	963680 	1523610 	1442010 	1452238 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,HU	694052 	709939 	796295 	757202 	746350 	935566 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,IE	1176653 	1314153 	1163107 	1079355 	958134 	855327 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1014000 	: 	729000 	: 	: 	: 
NR,PROF,N_GE1,WORLD,IT	5626256 	6756808 	6893583 	8111560 b	5587136 	9658192 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,LT	771526 	749400 	726769 	697362 	655548 	631130 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,LU	: 	196024 	254935 	304371 	275279 	273463 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	176000 	158000 	168000 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,LV	: 	247945 	241587 	250130 	421957 	440968 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,MT	118676 	83884 	82063 	77020 b	68171 	63368 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,NL	3545435 	2405810 	2381623 	2079054 	2137344 	2262696 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,NO	4893642 	4414742 	4638610 	5506929 	4000421 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,PL	2733580 	2338232 	2076310 	2028682 b	5112044 	6864346 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,PT	1448564 	1555275 	1613535 	1452535 	1281981 	1204183 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,RO	631666 	536825 	677227 	531248 	504579 	413298 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,SE	: 	7333819 	4960039 	6742129 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,SI	537237 	517326 	519113 	485691 	420346 	484706 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,SK	1648449 	1507185 u	1387908 	1354797 u	1161459 b	1197094 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,UK	: 	: 	: 	: 	23515460 	24955335 	: 	: 	: 	: 	: 	: 	: 	: 	30146000 	29100000 	30200000 	32100000 	22200000 	17600000 	20000000 	: 	: 	: 
NR,PROF,N_GE4,DOM,AT	288571 	335487 	328564 	256787 	222511 	229407 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,BE	: u	10053 	23492 u	: u	: u	85949 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,BG	: c	29437 u	: u	: u	51482 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,CH	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,CY	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,CZ	115486 u	135799 u	68524 u	133932 u	185259 	99721 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,DE	5465822 	6805608 	6568974 	6710808 	5612366 	5845402 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,DK	: 	220030 	253651 	: u	138525 bu	72982 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,EA	: 	: 	: 	16105583 e	15932257 e	18421174 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,EE	41471 u	57521 u	42660 u	29188 u	16719 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,EL	: 	122493 	86776 	113168 	94058 	99249 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,ES	1342194 	1603135 	1057005 b	2480699 	3359055 	4719949 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,EU27	: 	: 	17350534 e	20427223 e	21071381 e	24574874 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
