unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PROF,N_GE1,DOM,LV	: 	133380 u	166581 u	233302 u	370044 	437612 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,MT	13569 	17162 u	11346 u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,NL	2426993 	2067786 	1643361 	1416973 	1637887 	1757666 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,NO	9151027 	7987386 	7893251 	11123179 	7083309 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,PL	6344565 	5400089 	5498859 	4865652 b	11978705 	15357404 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,PT	2686158 	3155007 	3461074 	2978431 	3726732 	2320920 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,RO	4769885 	4119113 	5405444 	4830883 	4897685 	4831677 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,SE	: 	13980257 	9444506 	12496565 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,SI	171043 	189688 	207302 	165605 	217587 	184910 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,SK	1475163 	2668500 u	1675935 u	: u	1824790 bu	1829326 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,DOM,UK	: 	: 	: 	: 	40143497 	44323889 	: 	: 	: 	: 	: 	: 	: 	: 	55148000 	55800000 	62700000 	60400000 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,AT	6626250 	7122569 	8738522 	9150223 	8052822 	7924351 	: 	: 	: 	: 	: 	8441185 	: 	6633090 	7501245 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,BE	4961402 b	6420228 	4963640 	4427328 	5222757 	15441715 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,BG	312968 u	379677 u	310097 u	147495 u	521454 	412341 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,CH	: 	3865232 	4349360 	5155183 	3900540 	5468572 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,CY	1498297 	1210599 	1384920 	1679121 	1096729 	2465835 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,CZ	1930228 	1481477 	2053893 	1840667 	1872060 	2348299 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,DE	62537465 	60910662 	40776563 	55754952 	58158272 	62317758 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,DK	: 	4007254 	6747100 	4823044 	4583914 b	7644293 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5445600 	4132400 	: 	: 	7220600 	: 	: 
NR,PROF,N_GE1,OUT,EA	: 	: 	: 	135338981 e	132029772 e	153052576 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,EE	1927623 	2034282 	2592740 	1934276 	1781000 	968607 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,EL	: 	557187 	625706 	840777 	1010325 	660986 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,ES	8656009 	9208884 	7693371 b	13569657 	12038924 	11100799 	: 	: 	: 	: 	: 	9796383 	17608530 	2765636 	3230763 	3427543 	4278363 	2624746 	3011277 	4986596 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,EU27	: 	: 	153525209 e	179306514 e	212452008 e	231992034 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,EU28	: 	: 	156289562 e	187136049 e	217368427 e	234622866 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,FI	8098210 	9189048 	6971354 	8294995 	6455888 	9909247 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,FR	17638338 	11799709 	11090985 	14487852 	16311224 	15919037 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7315000 	10673000 	13321000 	10723000 	: 	: 	: 
NR,PROF,N_GE1,OUT,HR	2424197 	2358653 	2579981 	7035392 	4857487 	2618253 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,HU	1652098 	1820998 	1745404 	1549818 	1500926 	1718177 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,IE	2702522 	3991944 	2867318 	2711215 	2377499 	1955718 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1362000 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,IT	8950043 	11551276 	9007614 	10765224 b	5459267 	12737625 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,LT	2177569 	2070925 	1940578 	1752203 	1682864 	1885314 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,LU	: 	602336 	750964 	994695 	928857 	980364 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,LV	: 	822888 	677059 	654390 	1525019 	1322839 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,MT	479626 	422092 	460363 	479148 b	424514 	361560 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,NL	9858219 	5679433 	5391433 	5589670 	5584690 	4802101 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,NO	5025422 	5438046 	5712907 	7208452 	6362359 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,PL	9197456 	7820325 	7707691 	6956902 b	25162962 	20175570 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,PT	2731633 	2630042 	3511521 	2473052 	2966311 	2892568 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,RO	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,SE	: 	2697167 	2189041 	3491563 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,SI	1327493 	1444091 	1595333 	1407935 	1394831 	1390929 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,SK	2048054 u	: u	2228376 u	: u	2749660 bu	1204549 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,UK	: 	: 	: 	: 	39425899 	39036569 	: 	: 	: 	: 	: 	: 	: 	: 	38017000 	44900000 	37100000 	43000000 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,AT	11323721 	11876869 	13429771 	13669632 	12562465 	12363945 	: 	: 	: 	: 	: 	14120810 	: 	10891362 	13195827 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,BE	5196200 b	6619282 	5224671 	4558717 	5428686 	16417594 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,BG	680592 	804568 	677164 	574843 	1128975 	797409 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,CH	: 	4631027 	5195663 	5718462 	4589346 	6272471 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,CY	1517937 	1237935 	1426221 	1732916 	1207047 	2543472 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,CZ	3736370 	3351779 	3330221 	3441769 	4349460 	4152165 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,DE	141142904 	145352285 	124859051 	142172582 	134968368 	142905365 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,DK	: 	6779392 	10511935 	6554012 	9796102 b	9600237 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9476800 	6853500 	: 	: 	10560500 	: 	: 
NR,PROF,N_GE1,WORLD,EA	: 	: 	: 	342678508 e	330388334 e	376183178 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,EE	2649953 	3000211 	3336946 	2552139 	2113315 	1187895 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,EL	: 	3292216 	2463743 	3729817 	3218043 	3197373 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,ES	26132287 	28995345 	22099682 b	39874000 	43244326 	53215596 	: 	: 	: 	: 	: 	73642000 	101625900 	13860340 	16650660 	17112620 	20846496 	15066496 	16807538 	14022950 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,EU27	: 	: 	387071173 e	448252200 e	482945010 e	532372152 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,EU28	: 	: 	391897820 e	459738052 e	490796980 e	537706240 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,FI	15323824 	16557688 	13360818 	15293714 	13614228 	18181626 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,FR	78461800 	54126888 	53424732 	71201764 	74381061 	77018380 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27291000 	33664000 	47647000 	37399000 	: 	: 	: 
NR,PROF,N_GE1,WORLD,HR	4804039 	3703319 	4631386 	10517963 	7780895 	5318467 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,HU	2145790 	2350230 	2334534 	2180064 	2136711 	3525933 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,IE	3446212 	4746046 	3521598 	3478824 	2926823 	2556880 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3054000 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,IT	19801672 	23545067 	23250221 	25931917 b	15210936 	28802725 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,LT	2850036 	2751863 	2647851 	2448904 	2357815 	2553101 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,LU	: 	603678 	765628 	1002946 	933891 	987061 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,LV	: 	956268 	843640 	887692 	1895063 	1760451 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,MT	493195 	439254 	471709 	489931 b	436119 	376017 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,NL	12285212 	7747220 	7034794 	7006643 	7222577 	6559767 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,NO	14176450 	13425432 	13606157 	18331631 	13445668 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,PL	15542021 	13220414 	13206550 	11822555 b	37141667 	35532974 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,PT	5417791 	5785048 	6972596 	5451483 	6693043 	5213487 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,RO	4841217 	4234758 	5438006 	4851846 	5007443 	4839685 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,SE	: 	16677425 	11633548 	15988128 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,SI	1498537 	1633780 	1802635 	1573540 	1612418 	1575839 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,SK	3523217 	4405209 u	3904311 	3628368 u	4574450 b	3033875 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,UK	: 	: 	: 	: 	79569396 	83360458 	: 	: 	: 	: 	: 	: 	: 	: 	93365000 	100700000 	99800000 	103400000 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,AT	2312904 	2198934 	2284603 	1967775 	1633011 	1751660 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,BE	: u	47190 	112163 u	: u	: u	620836 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,BG	: c	284183 u	: u	: u	406749 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,CH	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,CY	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,CZ	604769 u	642375 u	371542 u	585557 u	943518 	625657 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,DE	37024782 	42803195 	46522198 	47557603 	35926352 	33857415 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,DK	: 	1183754 	1732463 	: u	3458032 bu	640344 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,EA	: 	: 	: 	118509039 e	106082395 e	119007974 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,EE	216726 u	460198 u	370196 u	211523 u	99882 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,EL	: 	2420258 	1461608 	2570063 	1842576 	2252018 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,ES	8942677 	11153493 	7054740 b	17472077 	20772789 	30142229 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,EU27	: 	: 	128471191 e	152781295 e	143009863 e	160930925 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,EU28	: 	: 	130054173 e	155386776 e	144800890 e	162330340 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,FI	2376930 	2307806 	1830529 	2242652 	1702957 	2681324 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,FR	35926454 	26229332 	26189140 	36358169 	36466981 	39050885 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,HR	1991386 	884067 	1520565 u	2440304 	1780085 	1398706 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,HU	106259 u	251947 u	137766 u	151035 u	144708 u	1353998 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,IE	169744 u	166840 u	130241 u	266365 	89314 u	217089 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,IT	5224552 u	5521589 	7570415 	7265484 b	3555458 	5880811 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,LT	152823 	156724 	177588 	162277 	165755 	151925 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,LU	: 	: 	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,LV	: 	: c	: u	: u	241005 u	264711 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,MT	: c	: c	: c	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,NL	1008781 u	861646 u	386347 u	323590 u	375934 u	442880 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,NO	3687083 	4221272 	3408440 	5696952 	3551170 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,PL	4068506 	3439381 	3880966 	3256687 b	6823043 	10078799 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,PT	1369927 	1747580 	2056839 	1725721 	2770093 	1402040 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,RO	4502868 	3810421 	5093814 	4640978 	4746040 	4771800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,SE	: 	5474336 	3900817 	5297473 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,SI	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,SK	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,UK	: 	: 	: 	: 	17283008 	20736131 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,AT	4346172 	4803943 	6335101 	6549817 	5296657 	5510787 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,BE	3574455 b	4851055 	3806287 	3441613 	4109505 	13795146 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,BG	240344 u	: u	261870 u	: u	438797 u	373885 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,CH	: 	2821384 	3444601 	3886354 	2990828 u	3584039 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,CY	1167149 	927652 	1170808 	1478260 	894329 	2192543 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,CZ	1399632 u	816890 u	1589199 u	1348750 u	1205281 u	1676241 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,DE	49458567 	51044010 	29268738 	46838848 	46187076 	48441746 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,DK	: 	2556893 	4908622 	3503239 	3259614 b	5416094 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,EA	: 	: 	: 	108596548 e	103456442 e	120912257 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,EE	1556261 	1534361 	2237838 	1471622 	1471739 	689294 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,EL	: 	498346 	539496 	764339 	910439 	603280 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,ES	6946647 	7547175 	6272085 b	12028545 	10175058 	9192490 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,EU27	: 	: 	115251628 e	143371460 e	172412508 e	185925357 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,EU28	: 	: 	117335744 e	150298803 e	176731438 e	187972772 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,FI	5868609 	6873868 	4950970 	6038437 	4452747 	7385855 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,FR	12997126 	9030016 	8062653 	10869082 	13076446 	12730196 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,HR	1954888 	1825325 	1944587 	6208454 	4264879 	2038484 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,HU	1003926 	1126662 	1079109 	945979 	808831 	1021532 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,IE	1805333 	3047901 	1864498 	1907735 	1587749 	1281234 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,IT	7706122 u	10248825 u	7599001 u	8917118 b	3778714 u	10517071 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,LT	1678009 	1592328 	1502332 	1364538 	1334635 	1578701 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,LU	: 	325477 	426370 	612660 	564207 	631988 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,LV	: 	614178 u	498953 u	459538 u	1218133 	1001044 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,MT	334796 	314789 	370435 	395132 b	361422 	299950 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
