unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS_VFR,N1-3,OUT,LU	: 	129952 	168725 	200630 	207121 	200957 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,LV	: 	70527 u	97200 	114673 	86445 	119714 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,MT	: c	: c	: c	: u	9144 	5237 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,NL	516114 	292284 	370513 	312224 	308426 	266690 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,NO	357307 	296174 	226174 	348442 	305148 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,PL	687977 	600682 	655340 	500947 b	301222 	504999 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,PT	84510 	98507 	81604 	67260 	48034 u	85610 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,RO	28579 u	58189 u	39648 u	: u	: u	26500 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,SE	: 	498057 	438440 	468820 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,SI	307305 	209604 	136474 	210835 	233756 	186013 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,SK	384114 	322946 u	182013 u	281776 u	94408 bu	130262 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,UK	: 	: 	: 	: 	1906729 	1917956 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,AT	2830347 	2807252 	2459718 	2853844 	2267534 	2343964 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,BE	935863 b	871959 	790887 	617094 	572402 	237512 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,BG	1473598 	835511 	663441 	974203 	1037683 	1073089 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,CH	: 	2107184 	2868424 	2144196 	2952233 	1893889 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,CY	232405 	241331 	252462 	192058 	138365 	151504 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,CZ	10791493 	9615569 	9414961 	10192491 	9217598 	8685297 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,DE	51850168 	57219756 	59067680 	53384209 	54601075 	55221824 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,DK	: 	13277826 	14439449 	14818101 	14712902 b	13670201 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,EA	: 	: 	: 	193191794 e	198017500 e	200470986 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,EE	1344373 	1463100 	1239608 	1429735 	868146 	919408 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,EL	: 	415917 	470797 	556876 	328541 	884082 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,ES	44297014 	44227562 	42286896 b	30667120 	33076817 	31719445 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,EU27	: 	: 	303799027 e	295511287 e	285539256 e	290479064 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,EU28	: 	: 	304656349 e	297187067 e	287180332 e	292094124 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,FI	11885869 	11503557 	11466404 	11404964 	11844782 	12438989 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,FR	60992052 	56299375 	57787452 	65484690 	66331714 	67497174 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,HR	614350 	746150 	1072786 	1779460 	1655837 	1630937 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,HU	5674380 	5921078 	6306431 	6208075 	5599230 	6592164 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,IE	2533151 	2509797 	2266908 	2167788 	2100772 	2098648 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,IT	7248702 	7499565 	6381568 	8103213 b	8054362 	8331160 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,LT	985443 	998389 	1071643 	1149335 	1073225 	1132699 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,LU	: 	134608 	171170 	208465 	237594 	222968 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,LV	: 	1657694 	1619864 	1712835 	1732732 	1965902 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,MT	20409 	17932 	16704 	16957 b	27336 	21831 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,NL	9764222 	8007704 	8703207 	9297395 	10217130 	11726971 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,NO	2856088 	2724796 	2728141 	3076643 	2298579 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,PL	17603177 	16895292 	16204303 	15605730 b	9193211 	11279226 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,PT	6149262 	5874222 	5539863 	5413276 	5203012 	5173503 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,RO	6931217 	6602333 	6500121 	6885592 	6975815 	7154584 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,SE	: 	7168171 	7749787 	7307658 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,SI	836038 	608501 	529847 	645916 	883532 	706038 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,SK	2157977 	2259317 	1854161 	1711535 	1240088 b	751302 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,WORLD,UK	: 	: 	: 	: 	32555572 	32961693 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,AT	2543258 	2598730 	2272972 	2662922 	2044219 	2169693 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,BE	294501 b	302737 	312120 	186231 	248770 	193464 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,BG	1842821 	1042697 	832409 	1141923 	1337725 	1266642 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,CH	: 	1168106 	1577446 	1328622 	1702418 	1172972 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,CY	222989 	236582 	243513 	207146 	170038 	136058 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,CZ	12382472 	11183594 	10901596 	12110703 	10753321 	10453546 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,DE	61924497 	69559767 	72647371 	64312894 	66683372 	68439607 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,DK	: 	13433031 	14550954 	15193332 	14867870 b	14293158 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,EA	: 	: 	: 	252094872 e	259896006 e	262792797 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,EE	1376321 	1485300 	1275221 	1406426 	866918 	899144 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,EL	: 	1010471 	1049654 	1284883 	950467 	1562005 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,ES	53684338 	54123031 	52106416 b	39156446 	41795083 	40314407 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,EU27	: 	: 	383885107 e	375907765 e	362730182 e	370385484 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,EU28	: 	: 	384839865 e	377655632 e	364545437 e	372054487 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,FI	13462570 	13455465 	13376959 	13240134 	13884958 	14494273 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,FR	87078263 	85694946 	87725742 	98063732 	99205861 	99992857 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,HR	636927 	758092 	1243194 	1928040 	1839106 	1696600 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,HU	5014848 	5374190 	6028528 	6139163 	5666310 	6851172 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,IE	2251019 	2178213 	2019522 	1869808 	1896505 	1874364 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,IT	12928679 	12214735 	10159117 	12474308 b	12777306 	12412982 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,LT	942401 	966485 	1033628 	1056121 	1045102 	1045483 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,LU	: 	: u	: u	8220 u	32927 	23041 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,LV	: 	1754570 	1662654 	1804777 	1820885 	2042843 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,MT	17398 	15898 	17046 	16316 b	19850 u	18839 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,NL	10893025 	8385803 	9007744 	9779389 	10792060 	12622079 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,NO	3640790 	3536236 	3438722 	3812572 	2761704 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,PL	22624315 	21700743 	20622809 	20076164 b	12139153 	15095222 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,PT	6995275 	6616497 	6486953 	6247204 	6466890 	5988627 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,RO	8844457 	8801771 	8634084 	9485225 	9680498 	9856951 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,SE	: 	8968243 	9765470 	9148012 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,SI	542770 	450993 	431363 	477757 	689393 	555354 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,SK	2304509 	2434960 	2013579 	1819488 	1339501 b	1063673 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,DOM,UK	: 	: 	: 	: 	38634315 	39684225 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,AT	1675304 	1736935 	1463071 	1455133 	1521999 	1431931 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,BE	1934808 b	1550318 	1304851 	1304681 	1206324 	628172 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,BG	194688 	172414 	143188 	173615 	127014 	141858 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,CH	: 	3162720 	3284342 	2706075 	2906425 	2101763 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,CY	251055 	304621 	322611 	278760 	227950 	242283 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,CZ	1191426 	976346 	1157085 	845555 	752806 	920631 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,DE	12452560 	13583200 	12250862 	12601686 	12956640 	10653686 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,DK	: 	1893834 	1721926 	1979018 	1806338 b	1349408 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,EA	: 	: 	: 	31884126 e	30317214 e	27546233 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,EE	194569 	223350 	213178 	311219 	233386 	312383 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,EL	: 	232858 	235884 	252220 	241452 	212984 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,ES	3159037 	3281978 	3282871 b	2867541 	2833813 	2996219 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,EU27	: 	: 	48594475 e	48989603 e	50340221 e	46737983 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,EU28	: 	: 	49247582 e	49703319 e	51256162 e	47552992 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,FI	1141244 	1004089 	972564 	1001436 	808925 	1000176 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,FR	3899838 	3439647 	3805511 	4273217 	4075419 	3864866 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,HR	510792 	471643 	622662 	676066 	906688 	807106 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,HU	2161730 	2297554 	2224191 	1866047 	1645129 	1556617 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,IE	1454935 	1458229 	1181266 	1465316 	1449993 	1408120 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,IT	2016713 	3144136 	3266840 	3052946 b	1874464 	1965239 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,LT	509254 	585865 	608445 	610345 	692998 	638029 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,LU	: 	318602 	343991 	387240 	409031 	421698 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,LV	: 	263734 	283749 	352233 	328359 	369270 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,MT	22426 	19654 	21166 	18803 b	60314 	47189 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,NL	2123235 	1289058 	1389110 	1213774 	1359536 	1285744 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,NO	822286 	829974 	674490 	910134 	607101 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,PL	3780650 	3511432 	3337977 	3253435 b	1807917 	2045067 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,PT	417809 	306969 	364750 	345153 	389292 	315212 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,RO	360516 	430329 	392653 	436403 	368573 	306082 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,SE	: 	1359157 	1293103 	1377813 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,SI	427421 	353271 	286347 	357397 	374235 	317758 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,SK	885046 	658252 	562606 	575886 	290720 b	439184 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,OUT,UK	: 	: 	: 	: 	11537102 	10980351 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,AT	4218561 	4335665 	3736042 	4118055 	3566219 	3601624 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,BE	2229309 b	1853055 	1616972 	1490912 	1455094 	821637 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,BG	2037509 	1215111 	975597 	1315538 	1464739 	1408500 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,CH	: 	4330826 	4861788 	4034697 	4608843 	3274735 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,CY	474044 	541203 	566124 	485906 	397988 	378341 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,CZ	13573898 	12159940 	12058681 	12956258 	11506127 	11374177 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,DE	74377057 	83142967 	84898233 	76914580 	79640011 	79093294 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,DK	: 	15326865 	16272880 	17172350 	16674208 b	15642566 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,EA	: 	: 	: 	283978998 e	290213220 e	290339030 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,EE	1570889 	1708650 	1488399 	1717646 	1100305 	1211527 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,EL	: 	1243330 	1285537 	1537104 	1191918 	1774989 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,ES	56843375 	57405008 	55389287 b	42023987 	44628896 	43310626 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,EU27	: 	: 	432479582 e	424897368 e	413070403 e	417123467 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,EU28	: 	: 	434087447 e	427358951 e	415801599 e	419607479 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,FI	14603814 	14459554 	14349523 	14241570 	14693884 	15494448 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,FR	90978100 	89134593 	91531253 	102336950 	103281280 	103857722 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,HR	1147719 	1229736 	1865856 	2604106 	2745794 	2503706 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,HU	7176578 	7671744 	8252719 	8005210 	7311439 	8407789 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,IE	3705953 	3636441 	3200788 	3335124 	3346498 	3282483 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N_GE1,WORLD,IT	14945392 	15358870 	13425957 	15527253 b	14651770 	14378221 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
